W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Diego Nunes,DEC,3,2009-08-09,Rafael Dias,Diego Nunes,1.092,1.616,3.0,0.5,0.0,0.0,1.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1009.3536015658399,970.0,980.0
win,Rafael Dias,DEC,3,2009-04-05,Rafael Dias,Mike Budnik,1.266,3.544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,920.0,1010.0
loss,Danny Castillo,KO/TKO,2,2008-11-05,Rafael Dias,Danny Castillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.0,1340.0,1100.0
win,Luis Felipe,SUB,2,2025-10-07,Luis Felipe,Dias Donavon Hedrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1000.0,1270.0,1000.0
loss,Louis Jourdain,SUB,3,2025-09-30,Magno Dias,Louis Jourdain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Robbie Lawler,KO/TKO,3,2021-09-25,Nick Diaz,Robbie Lawler,5.602,3.593,0.933,0.4,0.571,0.286,1.0,6.0,2.455,3.376,0.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,870.0,1000.0
nc,Draw,other,5,2015-01-31,Nick Diaz,Anderson Silva,5.81,3.533,0.966,0.6,0.571,0.286,1.0,6.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
loss,Georges St-Pierre,DEC,5,2013-03-16,Nick Diaz,Georges St-Pierre,6.184,3.473,1.0,0.8,0.571,0.286,1.0,6.429,2.462,0.718,5.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1220.0,1000.0
loss,Carlos Condit,DEC,5,2012-02-04,Nick Diaz,Carlos Condit,6.38,3.22,1.0,1.0,0.571,0.286,1.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,750.0,1000.0
win,Nick Diaz,DEC,3,2011-10-29,Nick Diaz,BJ Penn,6.035,3.053,1.038,1.0,0.6,0.3,1.0,3.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Nick Diaz,KO/TKO,1,2011-04-09,Nick Diaz,Paul Daley,5.911,3.01,1.125,1.0,0.556,0.333,1.0,0.125,3.363,2.125,0.111,0.8,1.0,0.0,1.0,0.0,1000.0,1000.0,1380.0,1000.0
win,Nick Diaz,SUB,2,2011-01-29,Nick Diaz,Evangelista Santos,5.701,2.816,1.174,1.0,0.588,0.294,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,982.0,1080.0,980.0
win,Nick Diaz,DEC,5,2010-10-09,Nick Diaz,KJ Noons,5.766,2.611,1.182,1.0,0.625,0.312,1.0,0.136,3.8,2.6,0.0,1.0,1.0,0.0,1.0,0.0,1022.6463984341601,1000.0,1070.0,1000.0
win,Nick Diaz,SUB,1,2010-05-29,Nick Diaz,Hayato Sakurai,5.842,2.628,1.19,1.0,0.667,0.267,1.0,0.143,4.214,1.774,2.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,920.0,1000.0
win,Nick Diaz,KO/TKO,1,2010-01-30,Nick Diaz,Marius Zaromskis,5.48,2.553,1.25,1.0,0.643,0.286,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1058.0,1370.0,1100.0
win,Nick Diaz,SUB,3,2009-06-06,Nick Diaz,Scott Smith,4.984,2.599,1.263,1.0,0.692,0.231,1.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Nick Diaz,KO/TKO,2,2009-04-11,Nick Diaz,Frank Shamrock,4.859,2.606,1.167,0.8,0.667,0.25,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,930.0,1000.0
win,Nick Diaz,KO/TKO,2,2008-07-26,Nick Diaz,Thomas Denny,4.321,2.428,1.312,0.6,0.6,0.3,1.0,0.188,1.76,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1008.0,1014.9537631699978,1480.0,1100.0
win,Nick Diaz,KO/TKO,3,2008-06-14,Nick Diaz,Muhsin Corbbrey,4.209,2.449,1.267,0.6,0.556,0.333,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.3904099328688,1000.0,1510.0,1000.0
win,Nick Diaz,KO/TKO,1,2008-05-11,Nick Diaz,Katsuya Inoue,3.767,2.4,1.286,0.6,0.5,0.375,1.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.48,961.0,1990.0,1100.0
loss,KJ Noons,KO/TKO,1,2007-11-10,Nick Diaz,KJ Noons,3.812,2.345,1.231,0.6,0.5,0.375,1.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.3915332329964,977.3536015658399,1880.0,1100.0
win,Nick Diaz,DEC,3,2007-09-15,Nick Diaz,Mike Aina,3.476,2.276,1.167,0.4,0.571,0.429,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1020.0,1100.0
nc,Draw,other,2,2007-02-24,Nick Diaz,Takanori Gomi,3.093,2.015,1.273,0.4,0.571,0.429,1.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,1000.0,1120.0,1000.0
win,Nick Diaz,KO/TKO,2,2006-11-18,Nick Diaz,Gleison Tibau,3.083,2.168,1.4,0.4,0.5,0.5,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Nick Diaz,SUB,3,2006-08-26,Nick Diaz,Josh Neer,2.634,2.172,1.222,0.4,0.6,0.4,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.7641884496973,1000.0,1980.0,1000.0
loss,Sean Sherk,DEC,3,2006-04-15,Nick Diaz,Sean Sherk,2.389,2.082,1.25,0.4,0.6,0.4,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1200.0,1000.0
loss,Joe Riggs,DEC,3,2006-02-04,Nick Diaz,Joe Riggs,2.351,1.732,1.429,0.6,0.6,0.4,1.0,0.429,3.353,0.694,2.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Diego Sanchez,DEC,3,2005-11-05,Nick Diaz,Diego Sanchez,2.887,1.371,1.333,0.8,0.6,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.853081237568,1000.0,1380.0,1000.0
win,Nick Diaz,KO/TKO,1,2005-06-04,Nick Diaz,Koji Oishi,2.365,1.369,1.6,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.2927968683202,1000.0,1170.0,1000.0
win,Nick Diaz,KO/TKO,1,2005-02-05,Nick Diaz,Drew Fickett,2.31,1.465,2.0,0.75,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,982.0,1470.0,880.0
loss,Karo Parisyan,DEC,3,2004-08-21,Nick Diaz,Karo Parisyan,2.195,1.22,2.333,1.0,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
win,Nick Diaz,KO/TKO,2,2004-04-02,Nick Diaz,Robbie Lawler,1.645,0.644,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Nick Diaz,SUB,3,2003-09-26,Nick Diaz,Jeremy Jackson,3.13,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.2927968683202,1000.0,1050.0,1000.0
win,Nick Diaz,SUB,1,2003-03-27,Nick Diaz,Joe Hurley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.4936,1000.0,2000.0,1000.0
win,Nate Diaz,SUB,4,2022-09-10,Nate Diaz,Tony Ferguson,4.513,3.734,0.839,0.4,0.211,0.579,1.0,13.161,1.0,1.533,0.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,1320.0,1000.0
loss,Leon Edwards,DEC,5,2021-06-12,Nate Diaz,Leon Edwards,4.625,3.783,0.867,0.6,0.211,0.579,1.0,3.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.74,1023.0,1220.0,1100.0
loss,Jorge Masvidal,KO/TKO,3,2019-11-02,Nate Diaz,Jorge Masvidal,4.709,3.607,0.897,0.6,0.211,0.579,1.0,3.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.487681641176,987.2765068085212,2000.0,880.0
win,Nate Diaz,DEC,3,2019-08-17,Nate Diaz,Anthony Pettis,4.564,3.557,0.893,0.6,0.222,0.611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
loss,Conor McGregor,DEC,5,2016-08-20,Nate Diaz,Conor McGregor,4.373,3.282,0.889,0.6,0.222,0.611,1.0,0.0,6.63,8.37,0.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,1100.0,1000.0
win,Nate Diaz,SUB,2,2016-03-05,Nate Diaz,Conor McGregor,4.234,3.165,0.885,0.4,0.235,0.588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1300.0,1000.0
win,Nate Diaz,DEC,3,2015-12-19,Nate Diaz,Michael Johnson,3.874,2.942,0.92,0.4,0.25,0.625,1.0,0.0,5.6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1014.9537631699978,1000.0,1580.0,1000.0
loss,Rafael Dos Anjos,DEC,3,2014-12-13,Nate Diaz,Rafael Dos Anjos,4.067,2.801,0.958,0.6,0.25,0.625,1.0,0.0,4.4,4.533,0.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1030.0,1000.0
win,Nate Diaz,KO/TKO,1,2013-11-30,Nate Diaz,Gray Maynard,3.971,2.812,1.0,0.6,0.2,0.667,1.0,0.0,2.733,4.667,0.0,1.0,0.0,0.0,1.0,0.0,1152.0,1000.0,1480.0,1000.0
loss,Josh Thomson,KO/TKO,2,2013-04-20,Nate Diaz,Josh Thomson,4.032,2.76,1.0,0.6,0.2,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
loss,Benson Henderson,DEC,5,2012-12-08,Nate Diaz,Benson Henderson,4.391,2.482,1.048,0.6,0.2,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1200.0,1000.0
win,Nate Diaz,SUB,2,2012-05-05,Nate Diaz,Jim Miller,4.36,2.469,1.1,0.6,0.214,0.643,1.0,0.0,2.467,1.333,6.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Nate Diaz,DEC,3,2011-12-30,Nate Diaz,Donald Cerrone,3.364,2.129,1.158,0.6,0.231,0.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.159048,1000.0,1820.0,1000.0
win,Nate Diaz,SUB,1,2011-09-24,Nate Diaz,Takanori Gomi,3.24,2.162,1.222,0.4,0.25,0.667,1.0,0.0,6.355,9.458,3.0,0.0,0.0,0.0,1.0,0.0,1026.5855937366405,1000.0,1060.0,1000.0
loss,Rory MacDonald,DEC,3,2011-04-30,Nate Diaz,Rory MacDonald,3.386,2.099,1.294,0.6,0.25,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,920.0,1100.0
loss,Dong Hyun Kim,DEC,3,2011-01-01,Nate Diaz,Dong Hyun Kim,3.493,2.189,1.312,0.6,0.25,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1360.0,1000.0
win,Nate Diaz,SUB,3,2010-08-28,Nate Diaz,Marcus Davis,3.133,2.019,1.333,0.4,0.273,0.636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Nate Diaz,KO/TKO,1,2010-03-27,Nate Diaz,Rory Markham,2.925,2.04,1.429,0.4,0.2,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
loss,Gray Maynard,DEC,3,2010-01-11,Nate Diaz,Gray Maynard,2.681,1.943,1.538,0.6,0.2,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1040.0,1000.0
win,Nate Diaz,SUB,2,2009-09-16,Nate Diaz,Melvin Guillard,2.665,1.974,1.5,0.6,0.222,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.74,1010.64,1320.0,1100.0
loss,Joe Stevenson,DEC,3,2009-06-20,Nate Diaz,Joe Stevenson,3.065,2.004,1.545,0.8,0.222,0.667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Clay Guida,DEC,3,2009-01-31,Nate Diaz,Clay Guida,3.022,1.733,1.7,1.0,0.222,0.667,1.0,0.0,2.867,2.4,10.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,920.0,1000.0
win,Nate Diaz,DEC,3,2008-09-17,Nate Diaz,Josh Neer,3.119,1.733,1.333,0.8,0.25,0.75,1.0,0.0,2.137,6.41,0.0,0.0,0.0,0.0,1.0,0.0,1053.171187473281,1012.0683162936075,1160.0,1010.0
win,Nate Diaz,SUB,2,2008-04-02,Nate Diaz,Kurt Pellegrino,3.532,1.605,1.375,0.8,0.286,0.714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1016.0,1000.0,1120.0,1000.0
win,Nate Diaz,SUB,1,2008-01-23,Nate Diaz,Alvin Robinson,3.762,1.695,1.286,0.8,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,910.0,1000.0
win,Nate Diaz,SUB,1,2007-09-19,Nate Diaz,Junior Assuncao,3.907,1.697,1.333,0.8,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1240.0,1000.0
win,Nate Diaz,SUB,2,2007-06-23,Nate Diaz,Manvel Gamburyan,4.469,1.49,1.6,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.36,1000.0,1580.0,1000.0
loss,Hermes Franca,SUB,2,2006-10-12,Nate Diaz,Hermes Franca,3.721,1.085,1.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1100.0,1340.0
win,Nate Diaz,SUB,2,2006-06-15,Nate Diaz,Joe Hurley,3.84,0.96,1.0,1.0,0.667,0.333,1.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,1.0,0.0,1192.4427969241976,987.3482909389712,1480.0,1100.0
win,Nate Diaz,KO/TKO,1,2006-05-05,Nate Diaz,Gilbert Rael,3.128,1.149,1.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1020.0,1000.0
win,Nate Diaz,KO/TKO,1,2006-03-10,Nate Diaz,Tony Juarez,1.14,1.221,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1039.0,1000.0,1100.0
win,Nate Diaz,SUB,3,2004-10-21,Nate Diaz,Alejandro Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.75791464,1000.0,1920.0,1000.0
loss,Yohan Banks,KO/TKO,1,2008-09-13,Michael Diaz,Yohan Banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,1080.0,1000.0
loss,Chris Gruetzemacher,KO/TKO,1,2010-08-13,Ryan Diaz,Chris Gruetzemacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1016.0,890.0,1030.0
win,Juan Diaz,KO/TKO,2,2025-10-14,Juan Diaz,Kwon Wonil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1130.0,1000.0
loss,Brad Pickett,SUB,2,2009-12-19,Kyle Dietz,Brad Pickett,4.174,2.609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Rafael Rebello,SUB,1,2009-06-07,Kyle Dietz,Rafael Rebello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.2909686648002,1000.0,2020.0,1000.0
loss,Frank Gomez,DEC,3,2009-11-18,Seth Dikun,Frank Gomez,1.714,2.743,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,840.0,1000.0
win,Seth Dikun,SUB,1,2009-06-07,Seth Dikun,Rolando Perez,1.467,2.867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,1000.0,870.0,1000.0
loss,Charlie Valencia,DEC,3,2009-01-25,Seth Dikun,Charlie Valencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.171187473281,1029.9075263399957,1030.0,1680.0
loss,Aljamain Sterling,KO/TKO,2,2022-10-22,TJ Dillashaw,Aljamain Sterling,5.222,3.277,1.278,0.8,0.538,0.077,1.0,3.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.9075263399957,1024.171187473281,1780.0,1130.0
win,TJ Dillashaw,DEC,5,2021-07-24,TJ Dillashaw,Cory Sandhagen,5.331,3.034,1.235,0.8,0.583,0.083,1.0,3.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.9470000000001,1000.0,1420.0,1000.0
loss,Henry Cejudo,KO/TKO,1,2019-01-19,TJ Dillashaw,Henry Cejudo,5.341,2.947,1.312,0.8,0.583,0.083,1.0,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.2551999999998,1000.0,1680.0,1000.0
win,TJ Dillashaw,KO/TKO,1,2018-08-04,TJ Dillashaw,Cody Garbrandt,5.218,2.921,1.4,0.8,0.545,0.091,1.0,4.133,2.343,2.603,0.0,0.0,0.0,0.0,1.0,0.0,944.0,1000.0,970.0,1000.0
win,TJ Dillashaw,KO/TKO,2,2017-11-04,TJ Dillashaw,Cody Garbrandt,5.331,2.946,1.5,0.8,0.5,0.1,1.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,TJ Dillashaw,DEC,3,2016-12-30,TJ Dillashaw,John Lineker,5.387,2.985,1.231,0.8,0.556,0.111,1.0,4.769,3.72,4.04,0.0,1.0,0.0,0.0,1.0,0.0,1024.0,992.0,1440.0,1100.0
win,TJ Dillashaw,DEC,3,2016-07-09,TJ Dillashaw,Raphael Assuncao,5.502,2.956,1.25,0.8,0.625,0.125,1.0,5.167,2.133,1.933,0.0,1.0,0.0,0.0,1.0,0.0,1188.6313364713362,1000.0,2030.0,1000.0
loss,Dominick Cruz,DEC,5,2016-01-17,TJ Dillashaw,Dominick Cruz,5.737,2.642,1.273,0.8,0.625,0.125,1.0,5.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1080.0,1000.0
win,TJ Dillashaw,KO/TKO,4,2015-07-25,TJ Dillashaw,Renan Barao,5.476,2.445,1.4,0.8,0.571,0.143,1.0,6.2,2.853,6.241,0.0,0.0,0.0,0.0,1.0,0.0,1009.0,1000.0,1230.0,1000.0
win,TJ Dillashaw,KO/TKO,5,2014-08-30,TJ Dillashaw,Joe Soto,5.133,2.357,1.333,0.8,0.5,0.167,1.0,6.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1000.0,1090.0,1000.0
win,TJ Dillashaw,KO/TKO,5,2014-05-24,TJ Dillashaw,Renan Barao,4.726,2.175,1.5,0.8,0.4,0.2,1.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.171187473281,1000.0,1230.0,1000.0
win,TJ Dillashaw,DEC,3,2014-01-15,TJ Dillashaw,Mike Easton,3.727,1.885,1.429,0.8,0.5,0.25,1.0,8.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.6673359999998,1008.0,1780.0,1010.0
loss,Raphael Assuncao,DEC,3,2013-10-09,TJ Dillashaw,Raphael Assuncao,4.591,1.766,1.333,0.8,0.5,0.25,1.0,10.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1000.0,990.0,1000.0
win,TJ Dillashaw,KO/TKO,1,2013-04-20,TJ Dillashaw,Hugo Viana,4.555,1.643,1.4,0.6,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,TJ Dillashaw,KO/TKO,2,2013-03-16,TJ Dillashaw,Issei Tamura,4.309,1.546,1.25,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,TJ Dillashaw,SUB,1,2012-07-11,TJ Dillashaw,Vaughan Lee,4.734,1.33,1.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.9075263399957,1000.0,1880.0,1000.0
win,TJ Dillashaw,DEC,3,2012-02-15,TJ Dillashaw,Walel Watson,1.053,3.684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
loss,John Dodson,KO/TKO,1,2011-12-03,TJ Dillashaw,John Dodson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Rich Franklin,SUB,1,2004-07-14,Ralph Dillon,Rich Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.326,1.116,0.0,1.0,1.0,0.0,1.0,0.0,984.0,1000.0,690.0,1000.0
loss,Rami Hamed,DEC,3,2024-08-13,Ding Meng,Rami Hamed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.8355300243297,1000.0,2130.0,1000.0
loss,Diniz Bibiano Fernandes,DEC,2,2011-12-31,Rodolfo Marques,Diniz Bibiano Fernandes,0.933,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rodolfo Marques,DEC,3,2011-09-24,Rodolfo Marques,Diniz Yusup Saadulaev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1070.0,1000.0
loss,Mario Pinto,KO/TKO,2,2025-10-11,Jhonata Diniz,Mario Pinto,4.579,3.707,0.0,0.8,0.5,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1100.0,1000.0
win,Jhonata Diniz,DEC,3,2025-06-28,Jhonata Diniz,Alvin Hines,3.357,2.962,0.0,0.75,0.667,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0861815052317,1000.0,1300.0,1000.0
loss,Marcin Tybura,KO/TKO,2,2024-11-16,Jhonata Diniz,Marcin Tybura,4.086,2.75,0.0,1.0,0.667,0.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1150.0,1000.0
win,Jhonata Diniz,DEC,3,2024-08-10,Jhonata Diniz,Karl Williams,4.306,3.923,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
win,Jhonata Diniz,KO/TKO,2,2024-04-27,Jhonata Diniz,Austen Lane,7.692,7.385,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,1000.0,1540.0,1000.0
win,Jhonata Diniz,KO/TKO,1,2023-09-12,Jhonata Diniz,Eduardo Neves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.6832900000002,987.26371,1440.0,870.0
loss,Rousimar Palhares,SUB,1,2007-03-10,Helio Dipp,Rousimar Palhares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,660.0,1000.0
loss,Montel Jackson,KO/TKO,3,2018-06-12,Rico DiSciullo,Montel Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.9540495199997,1000.0,1880.0,1000.0
loss,Orion Cosce,KO/TKO,3,2020-08-18,Matt Dixon,Orion Cosce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,990.0,1000.0
loss,Kazunari Murakami,SUB,1,1997-10-11,John Dixson,Kazunari Murakami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1700.0,1000.0
loss,Rani Yahya,SUB,3,2018-02-24,Russell Doane,Rani Yahya,2.057,1.737,1.429,0.2,0.333,0.333,1.0,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1050.0,1000.0
win,Russell Doane,KO/TKO,1,2017-06-17,Russell Doane,Kwan Ho Kwak,1.919,1.692,1.667,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.7070429226267,1000.0,2230.0,1000.0
