W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
win,Leon Edwards,KO/TKO,1,2015-04-11,Leon Edwards,Seth Baczynski,2.2,2.267,0.0,0.0,0.0,0.0,1.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0,1200.0,1000.0
loss,Claudio Silva,DEC,3,2014-11-08,Leon Edwards,Claudio Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.2223450191268,1000.0,1730.0,1000.0
loss,Dennis Bermudez,DEC,3,2019-01-19,Te Edwards,Dennis Bermudez,1.404,4.035,0.5,0.5,1.0,0.0,1.0,113.5,4.6,4.667,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1300.0,1000.0
loss,Don Madge,KO/TKO,2,2018-10-27,Te Edwards,Don Madge,6.429,4.286,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1130.0,1000.0
win,Te Edwards,KO/TKO,1,2018-06-26,Te Edwards,Austin Tweedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1420.0,1000.0
win,Joselyne Edwards,SUB,2,2026-02-21,Joselyne Edwards,Nora Cornolle,4.725,3.277,1.091,0.6,0.286,0.143,1.0,59.909,2.667,1.2,0.0,1.0,0.0,0.0,1.0,522.0,1143.742195,989.8474955763468,1220.0,820.0
win,Joselyne Edwards,KO/TKO,1,2025-08-09,Joselyne Edwards,Priscila Cachoeira,4.618,3.203,1.2,0.6,0.167,0.167,1.0,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Joselyne Edwards,KO/TKO,1,2025-04-26,Joselyne Edwards,Chelsea Chandler,4.482,3.188,1.222,0.6,0.0,0.2,1.0,73.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1400.0,1000.0
win,Joselyne Edwards,SUB,3,2024-10-19,Joselyne Edwards,Tamires Vidal,4.35,3.292,0.875,0.6,0.0,0.0,1.0,48.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Ailin Perez,DEC,3,2024-06-01,Joselyne Edwards,Ailin Perez,4.714,3.362,1.0,0.6,0.0,0.0,1.0,18.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.2223450191268,1000.0,1730.0,1000.0
loss,Nora Cornolle,DEC,3,2023-09-02,Joselyne Edwards,Nora Cornolle,5.3,3.478,0.333,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1520.0,1000.0
win,Joselyne Edwards,DEC,3,2023-04-15,Joselyne Edwards,Lucie Pudilova,5.613,3.653,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
win,Joselyne Edwards,DEC,3,2022-07-30,Joselyne Edwards,Ji Yeon Kim,5.333,3.267,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.6587505192472,981.1252,2270.0,1200.0
win,Joselyne Edwards,DEC,3,2022-06-11,Joselyne Edwards,Ramona Pascual,3.467,2.956,0.333,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1250.0,1000.0
loss,Jessica-Rose Clark,DEC,3,2021-10-23,Joselyne Edwards,Jessica-Rose Clark,4.2,3.833,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.9695660403443,1000.0,1320.0,1000.0
loss,Karol Rosa,DEC,3,2021-02-06,Joselyne Edwards,Karol Rosa,5.867,3.867,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Joselyne Edwards,DEC,3,2021-01-16,Joselyne Edwards,Wu Yanan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.1960990555945,1000.0,2300.0,1000.0
loss,Evan Dunham,KO/TKO,1,2009-02-21,Per Eklund,Evan Dunham,1.904,2.091,1.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.8267808677879,1000.0,1650.0,1000.0
win,Per Eklund,SUB,3,2008-10-18,Per Eklund,Samy Schiavo,1.333,2.2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Sam Stout,DEC,3,2008-01-19,Per Eklund,Sam Stout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.2774356631683,1000.0,1420.0,1000.0
loss,Rafael Estevam,KO/TKO,2,2022-09-27,Joao Elias,Rafael Estevam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1200.0,1000.0
loss,Julian Erosa,KO/TKO,1,2025-04-12,Darren Elkins,Julian Erosa,3.399,3.22,2.276,0.6,0.211,0.158,1.0,40.966,6.306,6.405,0.824,0.6,0.3,0.4,1.0,0.294,984.0,1000.0,1350.0,1000.0
win,Darren Elkins,DEC,3,2024-10-19,Darren Elkins,Daniel Pineda,3.436,3.273,2.25,0.6,0.222,0.167,1.0,28.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1280.0,1000.0
win,Darren Elkins,SUB,3,2023-10-14,Darren Elkins,TJ Brown,3.535,3.353,2.148,0.6,0.235,0.118,1.0,11.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1030.0,1000.0
loss,Jonathan Pearce,DEC,3,2022-12-03,Darren Elkins,Jonathan Pearce,3.521,3.156,2.154,0.6,0.235,0.118,1.0,9.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
win,Darren Elkins,DEC,3,2022-04-30,Darren Elkins,Tristan Connelly,3.445,3.092,2.04,0.4,0.25,0.125,1.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.149825989486,1008.0,2350.0,1020.0
loss,Cub Swanson,KO/TKO,1,2021-12-18,Darren Elkins,Cub Swanson,3.464,3.053,2.125,0.4,0.25,0.125,1.0,10.375,1.978,3.781,0.0,0.0,0.0,0.0,1.0,0.0,984.0,1000.0,1230.0,1000.0
win,Darren Elkins,KO/TKO,2,2021-07-24,Darren Elkins,Darrick Minner,3.502,3.081,2.174,0.2,0.2,0.133,1.0,10.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1450.0,1000.0
win,Darren Elkins,SUB,3,2020-11-07,Darren Elkins,Eduardo Garagorri,3.544,3.089,1.955,0.2,0.214,0.071,1.0,11.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
loss,Nate Landwehr,DEC,3,2020-05-16,Darren Elkins,Nate Landwehr,3.274,2.803,2.0,0.4,0.214,0.071,1.0,11.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.3180151667466,1000.0,1520.0,1000.0
loss,Ryan Hall,DEC,3,2019-07-13,Darren Elkins,Ryan Hall,3.359,2.828,2.1,0.6,0.214,0.071,1.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1460.0,1000.0
loss,Ricardo Lamas,KO/TKO,3,2018-11-17,Darren Elkins,Ricardo Lamas,3.294,2.693,2.053,0.8,0.214,0.071,1.0,13.105,3.736,2.198,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1210.0,1000.0
loss,Alexander Volkanovski,DEC,3,2018-07-14,Darren Elkins,Alexander Volkanovski,3.136,2.404,2.111,1.0,0.214,0.071,1.0,13.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Darren Elkins,SUB,2,2018-01-14,Darren Elkins,Michael Johnson,3.161,2.267,2.176,1.0,0.231,0.0,1.0,14.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.2403138087502,1010.1115,2450.0,1010.0
win,Darren Elkins,DEC,3,2017-07-22,Darren Elkins,Dennis Bermudez,3.039,2.076,2.125,0.8,0.25,0.0,1.0,15.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
win,Darren Elkins,KO/TKO,3,2017-03-04,Darren Elkins,Mirsad Bektic,3.112,1.887,2.267,0.8,0.182,0.0,1.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.5802762284188,1000.0,1620.0,1000.0
win,Darren Elkins,DEC,3,2016-07-23,Darren Elkins,Godofredo Pepey,3.199,1.94,2.071,0.6,0.2,0.0,1.0,17.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Darren Elkins,DEC,3,2016-03-05,Darren Elkins,Chas Skelly,2.801,1.955,1.692,0.6,0.222,0.0,1.0,19.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Darren Elkins,DEC,3,2015-10-24,Darren Elkins,Robert Whiteford,2.817,2.006,1.25,0.4,0.25,0.0,1.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1560.0,1000.0
loss,Hacran Dias,DEC,3,2014-12-20,Darren Elkins,Hacran Dias,2.865,2.006,1.273,0.6,0.25,0.0,1.0,22.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,900.0,1000.0
win,Darren Elkins,DEC,3,2014-10-25,Darren Elkins,Lucas Martins,2.823,2.049,1.3,0.6,0.286,0.0,1.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1310.0,1000.0
loss,Jeremy Stephens,DEC,3,2014-01-25,Darren Elkins,Jeremy Stephens,3.087,1.934,1.444,0.8,0.286,0.0,1.0,27.667,2.609,4.174,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Darren Elkins,DEC,3,2013-08-28,Darren Elkins,Hatsu Hioki,3.062,1.904,1.375,0.8,0.333,0.0,1.0,31.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.8893307753626,1009.340279907896,2460.0,1100.0
loss,Chad Mendes,KO/TKO,1,2013-04-20,Darren Elkins,Chad Mendes,3.084,1.829,1.571,1.0,0.333,0.0,1.0,35.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.4908955644082,1000.0,1720.0,1000.0
win,Darren Elkins,KO/TKO,1,2013-03-16,Darren Elkins,Antonio Carvalho,3.012,1.775,1.833,0.8,0.2,0.0,1.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
win,Darren Elkins,DEC,3,2012-11-17,Darren Elkins,Steven Siler,3.038,2.025,1.0,0.8,0.25,0.0,1.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1410.0,1000.0
win,Darren Elkins,DEC,3,2012-05-26,Darren Elkins,Diego Brandao,3.342,2.26,1.0,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.44089721464,1000.6201245360025,2560.0,920.0
win,Darren Elkins,DEC,3,2011-10-08,Darren Elkins,Zhang Tiequan,4.751,4.203,1.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0,1090.0,820.0
win,Darren Elkins,DEC,3,2011-06-11,Darren Elkins,Michihiro Omigawa,0.0,2.824,1.0,0.5,1.0,0.0,1.0,0.0,0.4,0.4,1.0,1.0,0.0,1.0,1.0,0.0,968.0,1000.0,1380.0,1000.0
loss,Charles Oliveira,SUB,1,2010-08-01,Darren Elkins,Charles Oliveira,0.0,1.364,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Darren Elkins,KO/TKO,1,2010-03-21,Darren Elkins,Duane Ludwig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1000.0,1000.0
win,Tim Elliott,SUB,2,2025-08-16,Tim Elliott,Kai Asakura,3.29,2.56,3.095,0.6,0.0,0.2,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.0952582539169,1000.0,1820.0,1000.0
win,Tim Elliott,SUB,1,2023-12-09,Tim Elliott,Sumudaerji,3.303,2.561,3.2,0.6,0.0,0.111,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1440.0,1000.0
loss,Muhammad Mokaev,SUB,3,2023-10-21,Tim Elliott,Muhammad Mokaev,3.357,2.641,3.316,0.8,0.0,0.111,1.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1200.0,1000.0
win,Tim Elliott,DEC,3,2023-06-03,Tim Elliott,Victor Altamirano,3.455,2.732,3.167,0.8,0.0,0.125,1.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,1000.0,1480.0,1000.0
win,Tim Elliott,DEC,3,2022-03-05,Tim Elliott,Tagir Ulanbekov,3.328,2.502,3.176,0.6,0.0,0.143,1.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.6983513021446,1000.0,2660.0,1000.0
loss,Matheus Nicolau,DEC,3,2021-10-09,Tim Elliott,Matheus Nicolau,3.226,2.368,3.312,0.6,0.0,0.143,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1110.0,1000.0
win,Tim Elliott,DEC,3,2021-03-06,Tim Elliott,Jordan Espinosa,3.505,2.636,3.214,0.4,0.0,0.2,1.0,1.0,4.994,3.232,0.571,0.4,0.25,0.25,1.0,0.0,984.0,1000.0,1580.0,1000.0
win,Tim Elliott,DEC,3,2020-07-15,Tim Elliott,Ryan Benoit,3.41,2.535,3.385,0.2,0.0,0.25,1.0,1.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1100.0,1000.0
loss,Brandon Royval,SUB,2,2020-05-30,Tim Elliott,Brandon Royval,3.488,2.57,3.333,0.4,0.0,0.25,1.0,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.441926331691,1000.0,1850.0,1000.0
loss,Askar Askarov,DEC,3,2020-01-18,Tim Elliott,Askar Askarov,3.529,2.304,3.364,0.4,0.0,0.25,1.0,1.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Deiveson Figueiredo,SUB,1,2019-10-12,Tim Elliott,Deiveson Figueiredo,3.411,2.298,3.6,0.4,0.0,0.25,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1540.0,1000.0
win,Tim Elliott,SUB,2,2017-12-30,Tim Elliott,Mark De La Rosa,3.501,2.409,3.889,0.2,0.0,0.0,1.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Ben Nguyen,SUB,1,2017-06-10,Tim Elliott,Ben Nguyen,3.517,2.401,4.375,0.2,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tim Elliott,DEC,3,2017-04-15,Tim Elliott,Louis Smolka,3.476,2.353,3.286,0.2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1300.0,1000.0
loss,Demetrious Johnson,DEC,5,2016-12-03,Tim Elliott,Demetrious Johnson,4.271,2.742,3.167,0.4,0.0,0.0,1.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1400.0,1000.0
loss,Zach Makovsky,DEC,3,2015-02-14,Tim Elliott,Zach Makovsky,4.6,3.056,3.6,0.4,0.0,0.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1200.0,1000.0
loss,Joseph Benavidez,SUB,1,2014-04-26,Tim Elliott,Joseph Benavidez,4.65,3.117,3.75,0.5,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,1460.0,1000.0
loss,Ali Bagautinov,DEC,3,2013-11-16,Tim Elliott,Ali Bagautinov,5.133,3.2,4.333,0.667,0.0,0.0,1.0,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.5828611749096,1000.0,1950.0,1000.0
win,Tim Elliott,DEC,3,2013-08-31,Tim Elliott,Louis Gaudinot,3.833,3.867,3.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,989.362670448498,1410.0,1020.0
win,Tim Elliott,DEC,3,2012-12-15,Tim Elliott,Jared Papazian,5.267,5.333,0.0,0.0,0.0,0.0,1.0,0.0,4.533,5.667,0.0,0.0,0.0,0.0,1.0,183.0,1184.7872358932948,1000.0,2680.0,1000.0
loss,John Dodson,DEC,3,2012-05-05,Tim Elliott,John Dodson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1640.0,1000.0
loss,Jonathan Micallef,SUB,2,2026-01-31,Oban Elliott,Jonathan Micallef,3.495,2.236,1.6,0.8,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.8521293807642,990.0462730661084,2500.0,990.0
loss,Seokhyeon Ko,DEC,3,2025-06-21,Oban Elliott,Seokhyeon Ko,4.257,2.246,2.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Oban Elliott,KO/TKO,3,2024-11-16,Oban Elliott,Bassil Hafez,3.822,2.244,2.667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,930.0,1000.0
win,Oban Elliott,DEC,3,2024-07-27,Oban Elliott,Preston Parsons,4.267,2.167,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1300.0,1000.0
win,Oban Elliott,DEC,3,2024-02-17,Oban Elliott,Val Woodburn,3.867,2.8,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1000.0,1670.0,1000.0
win,Oban Elliott,DEC,3,2023-08-22,Oban Elliott,Kaik Brito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,970.0
win,Eddy Ellis,DEC,3,2008-02-23,Eddy Ellis,Steve Berger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Jack Della Maddalena,KO/TKO,1,2022-06-11,Ramazan Emeev,Jack Della Maddalena,2.524,2.019,2.286,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0,990.0,870.0
loss,Danny Roberts,DEC,3,2021-10-16,Ramazan Emeev,Danny Roberts,2.5,1.978,2.333,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Ramazan Emeev,DEC,3,2021-01-16,Ramazan Emeev,David Zawada,2.293,1.787,2.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.5736614571533,1000.0,1970.0,1000.0
win,Ramazan Emeev,DEC,3,2020-07-25,Ramazan Emeev,Niklas Stolze,2.383,1.733,1.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1400.0,1000.0
loss,Anthony Rocco Martin,DEC,3,2019-11-09,Ramazan Emeev,Anthony Rocco Martin,2.511,1.4,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1200.0,1000.0
win,Ramazan Emeev,DEC,3,2018-09-15,Ramazan Emeev,Stefan Sekulic,2.567,1.367,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1009.0,1000.0,1100.0
win,Ramazan Emeev,DEC,3,2018-05-12,Ramazan Emeev,Alberto Mina,2.533,1.933,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Ramazan Emeev,DEC,3,2017-10-21,Ramazan Emeev,Sam Alvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1000.0,1010.0,1000.0
loss,Nik Lentz,DEC,3,2010-03-31,Rob Emerson,Nik Lentz,2.725,2.776,1.667,0.6,0.333,0.0,1.0,59.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.6735051551525,992.0,2070.0,820.0
win,Rob Emerson,DEC,3,2010-02-06,Rob Emerson,Phillipe Nover,3.062,3.289,0.6,0.4,0.5,0.0,1.0,71.0,1.333,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Rafael Dos Anjos,DEC,3,2009-09-19,Rob Emerson,Rafael Dos Anjos,3.713,3.198,0.75,0.5,0.5,0.0,1.0,88.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1008.0,1100.0,1020.0
loss,Kurt Pellegrino,SUB,2,2009-02-07,Rob Emerson,Kurt Pellegrino,4.173,3.693,0.333,0.667,0.5,0.0,1.0,89.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,987.8590651567816,880.0,1100.0
win,Rob Emerson,KO/TKO,1,2008-08-09,Rob Emerson,Manvel Gamburyan,4.068,3.729,0.5,0.5,0.0,0.0,1.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,830.0,1000.0
win,Rob Emerson,DEC,3,2008-02-02,Rob Emerson,Keita Nakamura,0.531,3.54,1.0,0.0,0.0,0.0,1.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1000.0,1770.0,1000.0
nc,Draw,other,2,2007-06-23,Rob Emerson,Gray Maynard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1040.0,1000.0
win,Jamall Emmers,DEC,3,2025-11-08,Jamall Emmers,Hyder Amil,5.653,4.413,0.9,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.362670448498,987.0091997177564,1280.0,880.0
win,Jamall Emmers,KO/TKO,1,2025-03-29,Jamall Emmers,Gabriel Miranda,5.53,4.414,1.0,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1300.0,1000.0
loss,Nate Landwehr,KO/TKO,1,2024-03-30,Jamall Emmers,Nate Landwehr,5.358,4.198,1.125,0.6,0.333,0.0,1.0,0.0,7.971,8.536,0.0,0.5,0.0,0.0,1.0,0.0,992.0,1000.0,930.0,1000.0
win,Jamall Emmers,KO/TKO,1,2023-11-11,Jamall Emmers,Dennis Buzukja,5.228,4.204,1.286,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
loss,Jack Jenkins,DEC,3,2023-06-24,Jamall Emmers,Jack Jenkins,5.59,4.272,1.333,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.7161411792396,988.6533319222258,1310.0,900.0
win,Jamall Emmers,DEC,3,2023-02-18,Jamall Emmers,Khusein Askhabov,6.084,5.043,1.4,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1863597942918,1000.0,1970.0,1000.0
loss,Pat Sabatini,SUB,1,2021-08-28,Jamall Emmers,Pat Sabatini,6.118,5.244,1.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.2,1008.0,1870.0,1100.0
win,Jamall Emmers,DEC,3,2020-08-01,Jamall Emmers,Vince Cachero,5.707,5.341,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.57853932279,1000.0,2600.0,1000.0
loss,Giga Chikadze,DEC,3,2020-03-07,Jamall Emmers,Giga Chikadze,8.27,8.757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1140.0,1000.0
loss,Julian Erosa,KO/TKO,2,2018-06-26,Jamall Emmers,Julian Erosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.744,3.841,1.5,0.5,0.0,0.0,1.0,0.0,1000.0,1000.0,1400.0,1000.0
loss,Kevin Vallejos,KO/TKO,1,2026-03-14,Josh Emmett,Kevin Vallejos,3.717,4.425,0.938,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1120.0,1000.0
loss,Youssef Zalal,SUB,1,2025-10-04,Josh Emmett,Youssef Zalal,3.747,4.46,1.0,0.4,0.4,0.0,1.0,0.0,2.586,1.552,1.0,1.0,0.0,1.0,1.0,0.0,991.0,1000.0,1480.0,1000.0
loss,Lerone Murphy,DEC,5,2025-04-05,Josh Emmett,Lerone Murphy,4.038,4.612,0.786,0.6,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1300.0,1000.0
win,Josh Emmett,KO/TKO,1,2023-12-16,Josh Emmett,Bryce Mitchell,4.07,4.662,0.846,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.6580415701947,1000.0,2700.0,1000.0
